,IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,FactValueNumeric,Value,Language,DateModified
1366,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2014,False,181.4,181.44,EN,2023-12-05 00:00:00
1367,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,CYP,Cyprus,Year,2014,False,1874.0,1873.89,EN,2023-12-05 00:00:00
1368,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2014,False,188.4,188.4,EN,2023-12-05 00:00:00
1369,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2014,False,1880.0,1880.44,EN,2023-12-05 00:00:00
1370,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2014,False,202.6,202.64,EN,2023-12-05 00:00:00
1371,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,PRT,Portugal,Year,2014,False,2060.0,2059.93,EN,2023-12-05 00:00:00
1372,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,SVN,Slovenia,Year,2014,False,2062.0,2062.38,EN,2023-12-05 00:00:00
1373,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2014,False,21.9,21.9,EN,2023-12-05 00:00:00
1374,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,UKR,Ukraine,Year,2014,False,212.8,212.76,EN,2023-12-05 00:00:00
1375,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2014,False,214.5,214.52,EN,2023-12-05 00:00:00
1376,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,GTM,Guatemala,Year,2014,False,216.8,216.8,EN,2023-12-05 00:00:00
1377,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,GUY,Guyana,Year,2014,False,216.9,216.93,EN,2023-12-05 00:00:00
1378,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2014,False,2188.0,2188.34,EN,2023-12-05 00:00:00
1379,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2014,False,2256.0,2256.39,EN,2023-12-05 00:00:00
1380,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,MDG,Madagascar,Year,2014,False,23.08,23.08,EN,2023-12-05 00:00:00
1381,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2014,False,230.8,230.77,EN,2023-12-05 00:00:00
1382,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,GAB,Gabon,Year,2014,False,234.4,234.42,EN,2023-12-05 00:00:00
1383,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,NER,Niger,Year,2014,False,24.89,24.89,EN,2023-12-05 00:00:00
1384,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2014,False,245.9,245.94,EN,2023-12-05 00:00:00
1385,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,MLT,Malta,Year,2014,False,2456.0,2456.43,EN,2023-12-05 00:00:00
1386,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,JAM,Jamaica,Year,2014,False,257.9,257.85,EN,2023-12-05 00:00:00
1387,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,ESP,Spain,Year,2014,False,2679.0,2679.48,EN,2023-12-05 00:00:00
1388,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2014,False,277.0,277.04,EN,2023-12-05 00:00:00
1389,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,ISR,Israel,Year,2014,False,2816.0,2816.12,EN,2023-12-05 00:00:00
1390,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2014,False,283.7,283.72,EN,2023-12-05 00:00:00
1391,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2014,False,285.1,285.05,EN,2023-12-05 00:00:00
1392,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2014,False,294.8,294.76,EN,2023-12-05 00:00:00
1393,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,ALB,Albania,Year,2014,False,295.1,295.12,EN,2023-12-05 00:00:00
1394,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,BLZ,Belize,Year,2014,False,296.3,296.25,EN,2023-12-05 00:00:00
1395,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2014,False,30.3,30.3,EN,2023-12-05 00:00:00
1396,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2014,False,301.1,301.08,EN,2023-12-05 00:00:00
1397,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2014,False,306.8,306.81,EN,2023-12-05 00:00:00
1398,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,AND,Andorra,Year,2014,False,3090.0,3089.84,EN,2023-12-05 00:00:00
1399,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,ERI,Eritrea,Year,2014,False,31.54,31.54,EN,2023-12-05 00:00:00
1400,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,SLV,El Salvador,Year,2014,False,312.9,312.87,EN,2023-12-05 00:00:00
1401,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2014,False,313.5,313.46,EN,2023-12-05 00:00:00
1402,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,ITA,Italy,Year,2014,False,3154.0,3154.28,EN,2023-12-05 00:00:00
1403,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2014,False,33.05,33.05,EN,2023-12-05 00:00:00
1404,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,BEN,Benin,Year,2014,False,33.68,33.68,EN,2023-12-05 00:00:00
1405,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,PER,Peru,Year,2014,False,331.8,331.78,EN,2023-12-05 00:00:00
1406,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,MKD,North Macedonia,Year,2014,False,339.4,339.38,EN,2023-12-05 00:00:00
1407,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2014,False,343.0,343.01,EN,2023-12-05 00:00:00
1408,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,MWI,Malawi,Year,2014,False,35.65,35.65,EN,2023-12-05 00:00:00
1409,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,MLI,Mali,Year,2014,False,36.68,36.68,EN,2023-12-05 00:00:00
1410,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,DZA,Algeria,Year,2014,False,361.2,361.16,EN,2023-12-05 00:00:00
1411,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,CHN,China,Year,2014,False,363.0,363.01,EN,2023-12-05 00:00:00
1412,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,GRD,Grenada,Year,2014,False,368.8,368.81,EN,2023-12-05 00:00:00
1413,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,GEO,Georgia,Year,2014,False,369.1,369.14,EN,2023-12-05 00:00:00
1414,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,GIN,Guinea,Year,2014,False,37.09,37.09,EN,2023-12-05 00:00:00
1415,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2014,False,374.4,374.39,EN,2023-12-05 00:00:00
1416,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2014,False,375.3,375.28,EN,2023-12-05 00:00:00
1417,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2014,False,38.37,38.37,EN,2023-12-05 00:00:00
1418,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2014,False,39.48,39.48,EN,2023-12-05 00:00:00
1419,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,DMA,Dominica,Year,2014,False,394.7,394.67,EN,2023-12-05 00:00:00
1420,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,BWA,Botswana,Year,2014,False,402.5,402.46,EN,2023-12-05 00:00:00
1421,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,ARM,Armenia,Year,2014,False,408.9,408.88,EN,2023-12-05 00:00:00
1422,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2014,False,4122.0,4121.53,EN,2023-12-05 00:00:00
1423,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2014,False,415.7,415.65,EN,2023-12-05 00:00:00
1424,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,SMR,San Marino,Year,2014,False,4161.0,4161.49,EN,2023-12-05 00:00:00
1425,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2014,False,4193.0,4192.74,EN,2023-12-05 00:00:00
1426,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2014,False,42.3,42.3,EN,2023-12-05 00:00:00
1427,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2014,False,422.5,422.53,EN,2023-12-05 00:00:00
1428,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,TGO,Togo,Year,2014,False,43.02,43.02,EN,2023-12-05 00:00:00
1429,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2014,False,43.08,43.08,EN,2023-12-05 00:00:00
1430,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,TCD,Chad,Year,2014,False,43.68,43.68,EN,2023-12-05 00:00:00
1431,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,ECU,Ecuador,Year,2014,False,435.5,435.51,EN,2023-12-05 00:00:00
1432,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,BLR,Belarus,Year,2014,False,438.1,438.05,EN,2023-12-05 00:00:00
1433,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,PRY,Paraguay,Year,2014,False,439.3,439.34,EN,2023-12-05 00:00:00
1434,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,SUR,Suriname,Year,2014,False,445.4,445.36,EN,2023-12-05 00:00:00
1435,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,ISL,Iceland,Year,2014,False,4488.0,4487.53,EN,2023-12-05 00:00:00
1436,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2014,False,45.61,45.61,EN,2023-12-05 00:00:00
1437,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2014,False,462.7,462.74,EN,2023-12-05 00:00:00
1438,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,NAM,Namibia,Year,2014,False,466.2,466.2,EN,2023-12-05 00:00:00
1439,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2014,False,4698.0,4697.76,EN,2023-12-05 00:00:00
1440,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2014,False,476.8,476.77,EN,2023-12-05 00:00:00
1441,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2014,False,492.2,492.21,EN,2023-12-05 00:00:00
1442,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,FIN,Finland,Year,2014,False,4923.0,4922.65,EN,2023-12-05 00:00:00
1443,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,FRA,France,Year,2014,False,4981.0,4980.81,EN,2023-12-05 00:00:00
1444,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,RWA,Rwanda,Year,2014,False,50.62,50.62,EN,2023-12-05 00:00:00
1445,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,ROU,Romania,Year,2014,False,503.4,503.35,EN,2023-12-05 00:00:00
1446,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,BEL,Belgium,Year,2014,False,5080.0,5080.13,EN,2023-12-05 00:00:00
1447,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,UGA,Uganda,Year,2014,False,51.04,51.04,EN,2023-12-05 00:00:00
1448,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,TUR,Türkiye,Year,2014,False,519.9,519.9,EN,2023-12-05 00:00:00
1449,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2014,False,522.5,522.54,EN,2023-12-05 00:00:00
1450,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,CAN,Canada,Year,2014,False,5232.0,5231.74,EN,2023-12-05 00:00:00
1451,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2014,False,53.87,53.87,EN,2023-12-05 00:00:00
1452,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,DEU,Germany,Year,2014,False,5309.0,5309.15,EN,2023-12-05 00:00:00
1453,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,IRL,Ireland,Year,2014,False,5316.0,5316.27,EN,2023-12-05 00:00:00
1454,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,AUT,Austria,Year,2014,False,5394.0,5393.6,EN,2023-12-05 00:00:00
1455,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,MUS,Mauritius,Year,2014,False,544.4,544.4,EN,2023-12-05 00:00:00
1456,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2014,False,547.8,547.83,EN,2023-12-05 00:00:00
1457,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,SEAR,South-East Asia,Country,IND,India,Year,2014,False,56.57,56.57,EN,2023-12-05 00:00:00
1458,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2014,False,5602.0,5601.89,EN,2023-12-05 00:00:00
1459,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2014,False,576.7,576.65,EN,2023-12-05 00:00:00
1460,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,MNE,Montenegro,Year,2014,False,578.7,578.73,EN,2023-12-05 00:00:00
1461,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,COL,Colombia,Year,2014,False,586.9,586.88,EN,2023-12-05 00:00:00
1462,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,MRT,Mauritania,Year,2014,False,59.37,59.37,EN,2023-12-05 00:00:00
1463,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,LBR,Liberia,Year,2014,False,59.99,59.99,EN,2023-12-05 00:00:00
1464,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2014,False,590.2,590.15,EN,2023-12-05 00:00:00
1465,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2014,False,60.19,60.19,EN,2023-12-05 00:00:00
1466,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2014,False,605.3,605.26,EN,2023-12-05 00:00:00
1467,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,SRB,Serbia,Year,2014,False,608.9,608.86,EN,2023-12-05 00:00:00
1468,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,CMR,Cameroon,Year,2014,False,61.8,61.8,EN,2023-12-05 00:00:00
1469,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2014,False,6131.0,6131.0,EN,2023-12-05 00:00:00
1470,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,MEX,Mexico,Year,2014,False,615.1,615.1,EN,2023-12-05 00:00:00
1471,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,SEN,Senegal,Year,2014,False,62.21,62.21,EN,2023-12-05 00:00:00
1472,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,HTI,Haiti,Year,2014,False,64.86,64.86,EN,2023-12-05 00:00:00
1473,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2014,False,64.92,64.92,EN,2023-12-05 00:00:00
1474,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,DNK,Denmark,Year,2014,False,6467.0,6466.9,EN,2023-12-05 00:00:00
1475,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,SYC,Seychelles,Year,2014,False,650.1,650.09,EN,2023-12-05 00:00:00
1476,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2014,False,6547.0,6547.03,EN,2023-12-05 00:00:00
1477,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,ZMB,Zambia,Year,2014,False,66.05,66.05,EN,2023-12-05 00:00:00
1478,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2014,False,66.44,66.44,EN,2023-12-05 00:00:00
1479,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,SWE,Sweden,Year,2014,False,6606.0,6605.91,EN,2023-12-05 00:00:00
1480,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2014,False,702.1,702.09,EN,2023-12-05 00:00:00
1481,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,COG,Congo,Year,2014,False,71.48,71.48,EN,2023-12-05 00:00:00
1482,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2014,False,725.4,725.41,EN,2023-12-05 00:00:00
1483,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,KEN,Kenya,Year,2014,False,73.19,73.19,EN,2023-12-05 00:00:00
