Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
OA,Oceania,NZL,New Zealand,1995,Male,Age80_84,[80-84],1026.0,49.20863309,,5054.1871921
OA,Oceania,NZL,New Zealand,1995,Male,Age85_over,[85+],1029.0,46.87927107,,9354.5454545
OA,Oceania,NZL,New Zealand,1995,Female,Age_all,[All],5764.0,42.92523086,174.21709549,310.34297098
OA,Oceania,NZL,New Zealand,1995,Female,Age_unknown,[Unknown],0.0,,,
OA,Oceania,NZL,New Zealand,1995,Female,Age00,[0],1.0,0.54347826,,3.71747212
OA,Oceania,NZL,New Zealand,1995,Female,Age01_04,[1-4],0.0,0.0,,0.0
OA,Oceania,NZL,New Zealand,1995,Female,Age05_09,[5-9],0.0,0.0,,0.0
OA,Oceania,NZL,New Zealand,1995,Female,Age10_14,[10-14],1.0,4.34782609,,0.77700078
OA,Oceania,NZL,New Zealand,1995,Female,Age15_19,[15-19],2.0,3.125,,1.51400454
OA,Oceania,NZL,New Zealand,1995,Female,Age20_24,[20-24],7.0,7.60869565,,4.85100485
OA,Oceania,NZL,New Zealand,1995,Female,Age25_29,[25-29],11.0,13.58024691,,7.70308123
OA,Oceania,NZL,New Zealand,1995,Female,Age30_34,[30-34],7.0,6.7961165,,4.54250487
OA,Oceania,NZL,New Zealand,1995,Female,Age35_39,[35-39],27.0,19.42446043,,18.67219917
OA,Oceania,NZL,New Zealand,1995,Female,Age40_44,[40-44],27.0,15.16853933,,20.86553323
OA,Oceania,NZL,New Zealand,1995,Female,Age45_49,[45-49],46.0,16.1971831,,38.26955075
OA,Oceania,NZL,New Zealand,1995,Female,Age50_54,[50-54],64.0,16.49484536,,68.01275239
OA,Oceania,NZL,New Zealand,1995,Female,Age55_59,[55-59],101.0,21.90889371,,128.33545108
OA,Oceania,NZL,New Zealand,1995,Female,Age60_64,[60-64],171.0,26.55279503,,245.33715925
OA,Oceania,NZL,New Zealand,1995,Female,Age65_69,[65-69],335.0,34.04471545,,487.62736536
OA,Oceania,NZL,New Zealand,1995,Female,Age70_74,[70-74],600.0,40.98360656,,956.93779904
OA,Oceania,NZL,New Zealand,1995,Female,Age75_79,[75-79],923.0,49.70382337,,1918.9189189
OA,Oceania,NZL,New Zealand,1995,Female,Age80_84,[80-84],1194.0,51.82291667,,3440.9221902
OA,Oceania,NZL,New Zealand,1995,Female,Age85_over,[85+],2247.0,54.64494163,,8415.7303371
OA,Oceania,NZL,New Zealand,1996,All,Age_all,[All],11786.0,41.53070933,222.394947,317.19460667
OA,Oceania,NZL,New Zealand,1996,All,Age_unknown,[Unknown],0.0,,,
OA,Oceania,NZL,New Zealand,1996,All,Age00,[0],0.0,0.0,,0.0
OA,Oceania,NZL,New Zealand,1996,All,Age01_04,[1-4],1.0,1.05263158,,0.43975374
OA,Oceania,NZL,New Zealand,1996,All,Age05_09,[5-9],3.0,5.55555556,,1.0200612
OA,Oceania,NZL,New Zealand,1996,All,Age10_14,[10-14],3.0,4.34782609,,1.11565638
OA,Oceania,NZL,New Zealand,1996,All,Age15_19,[15-19],8.0,3.11284047,,2.95748614
OA,Oceania,NZL,New Zealand,1996,All,Age20_24,[20-24],18.0,6.66666667,,6.4171123
OA,Oceania,NZL,New Zealand,1996,All,Age25_29,[25-29],16.0,5.69395018,,5.6278579
OA,Oceania,NZL,New Zealand,1996,All,Age30_34,[30-34],40.0,12.82051282,,13.27580485
OA,Oceania,NZL,New Zealand,1996,All,Age35_39,[35-39],55.0,16.22418879,,18.63143631
OA,Oceania,NZL,New Zealand,1996,All,Age40_44,[40-44],92.0,25.0,,34.86169003
OA,Oceania,NZL,New Zealand,1996,All,Age45_49,[45-49],197.0,28.14285714,,79.24376508
OA,Oceania,NZL,New Zealand,1996,All,Age50_54,[50-54],266.0,31.002331,,137.53877973
OA,Oceania,NZL,New Zealand,1996,All,Age55_59,[55-59],396.0,33.61629881,,240.72948328
OA,Oceania,NZL,New Zealand,1996,All,Age60_64,[60-64],642.0,36.81192661,,466.90909091
OA,Oceania,NZL,New Zealand,1996,All,Age65_69,[65-69],999.0,37.99923925,,740.0
OA,Oceania,NZL,New Zealand,1996,All,Age70_74,[70-74],1458.0,41.17480938,,1261.2456747
OA,Oceania,NZL,New Zealand,1996,All,Age75_79,[75-79],1875.0,46.08011797,,2240.1433692
OA,Oceania,NZL,New Zealand,1996,All,Age80_84,[80-84],2301.0,49.68689268,,4079.787234
OA,Oceania,NZL,New Zealand,1996,All,Age85_over,[85+],3416.0,52.01766408,,8736.57289
OA,Oceania,NZL,New Zealand,1996,Male,Age_all,[All],5909.0,40.68718584,281.98702497,322.71982523
OA,Oceania,NZL,New Zealand,1996,Male,Age_unknown,[Unknown],0.0,,,
OA,Oceania,NZL,New Zealand,1996,Male,Age00,[0],0.0,0.0,,0.0
OA,Oceania,NZL,New Zealand,1996,Male,Age01_04,[1-4],0.0,0.0,,0.0
OA,Oceania,NZL,New Zealand,1996,Male,Age05_09,[5-9],0.0,0.0,,0.0
OA,Oceania,NZL,New Zealand,1996,Male,Age10_14,[10-14],1.0,2.94117647,,0.7230658
OA,Oceania,NZL,New Zealand,1996,Male,Age15_19,[15-19],6.0,3.50877193,,4.34467777
OA,Oceania,NZL,New Zealand,1996,Male,Age20_24,[20-24],9.0,4.5,,6.43776824
OA,Oceania,NZL,New Zealand,1996,Male,Age25_29,[25-29],9.0,4.45544554,,6.50289017
OA,Oceania,NZL,New Zealand,1996,Male,Age30_34,[30-34],26.0,12.68292683,,17.68707483
OA,Oceania,NZL,New Zealand,1996,Male,Age35_39,[35-39],42.0,19.44444444,,28.96551724
OA,Oceania,NZL,New Zealand,1996,Male,Age40_44,[40-44],69.0,31.36363636,,52.91411043
OA,Oceania,NZL,New Zealand,1996,Male,Age45_49,[45-49],134.0,34.44730077,,107.63052209
OA,Oceania,NZL,New Zealand,1996,Male,Age50_54,[50-54],206.0,40.39215686,,212.59029928
OA,Oceania,NZL,New Zealand,1996,Male,Age55_59,[55-59],289.0,40.02770083,,353.3007335
OA,Oceania,NZL,New Zealand,1996,Male,Age60_64,[60-64],449.0,41.92343604,,656.43274854
OA,Oceania,NZL,New Zealand,1996,Male,Age65_69,[65-69],696.0,43.04267161,,1049.7737557
OA,Oceania,NZL,New Zealand,1996,Male,Age70_74,[70-74],895.0,42.9668747,,1695.0757576
OA,Oceania,NZL,New Zealand,1996,Male,Age75_79,[75-79],1000.0,46.51162791,,2923.9766082
OA,Oceania,NZL,New Zealand,1996,Male,Age80_84,[80-84],1030.0,47.95158287,,4951.9230769
OA,Oceania,NZL,New Zealand,1996,Male,Age85_over,[85+],1048.0,46.08619173,,9113.0434783
OA,Oceania,NZL,New Zealand,1996,Female,Age_all,[All],5877.0,42.41483834,172.70200712,311.82681594
OA,Oceania,NZL,New Zealand,1996,Female,Age00,[0],0.0,0.0,,0.0
OA,Oceania,NZL,New Zealand,1996,Female,Age01_04,[1-4],1.0,2.3255814,,0.90744102
OA,Oceania,NZL,New Zealand,1996,Female,Age05_09,[5-9],3.0,12.5,,2.09497207
OA,Oceania,NZL,New Zealand,1996,Female,Age10_14,[10-14],2.0,5.71428571,,1.53139357
OA,Oceania,NZL,New Zealand,1996,Female,Age15_19,[15-19],2.0,2.3255814,,1.51057402
OA,Oceania,NZL,New Zealand,1996,Female,Age20_24,[20-24],9.0,12.85714286,,6.39658849
OA,Oceania,NZL,New Zealand,1996,Female,Age25_29,[25-29],7.0,8.86075949,,4.79780672
OA,Oceania,NZL,New Zealand,1996,Female,Age30_34,[30-34],14.0,13.08411215,,9.07323396
OA,Oceania,NZL,New Zealand,1996,Female,Age35_39,[35-39],13.0,10.56910569,,8.6551265
OA,Oceania,NZL,New Zealand,1996,Female,Age40_44,[40-44],23.0,15.54054054,,17.22846442
OA,Oceania,NZL,New Zealand,1996,Female,Age45_49,[45-49],63.0,20.25723473,,50.76551168
OA,Oceania,NZL,New Zealand,1996,Female,Age50_54,[50-54],60.0,17.24137931,,62.1761658
OA,Oceania,NZL,New Zealand,1996,Female,Age55_59,[55-59],107.0,23.46491228,,129.38331318
OA,Oceania,NZL,New Zealand,1996,Female,Age60_64,[60-64],193.0,28.67756315,,279.30535456
OA,Oceania,NZL,New Zealand,1996,Female,Age65_69,[65-69],303.0,29.94071146,,441.04803493
OA,Oceania,NZL,New Zealand,1996,Female,Age70_74,[70-74],563.0,38.61454047,,896.49681529
OA,Oceania,NZL,New Zealand,1996,Female,Age75_79,[75-79],875.0,45.59666493,,1767.6767677
OA,Oceania,NZL,New Zealand,1996,Female,Age80_84,[80-84],1271.0,51.18807894,,3570.2247191
OA,Oceania,NZL,New Zealand,1996,Female,Age85_over,[85+],2368.0,55.15956208,,8579.7101449
OA,Oceania,NZL,New Zealand,1996,Female,Age_unknown,[Unknown],0.0,,,
OA,Oceania,NZL,New Zealand,1997,All,Age_unknown,[Unknown],0.0,,,
OA,Oceania,NZL,New Zealand,1997,All,Age_all,[All],11423.0,41.37119264,209.68667299,303.61746804
OA,Oceania,NZL,New Zealand,1997,All,Age00,[0],3.0,0.76530612,,5.24475524
OA,Oceania,NZL,New Zealand,1997,All,Age01_04,[1-4],1.0,0.98039216,,0.42498938
OA,Oceania,NZL,New Zealand,1997,All,Age05_09,[5-9],2.0,4.0,,0.66159444
OA,Oceania,NZL,New Zealand,1997,All,Age10_14,[10-14],3.0,4.91803279,,1.10172604
OA,Oceania,NZL,New Zealand,1997,All,Age15_19,[15-19],6.0,2.5,,2.22139948
OA,Oceania,NZL,New Zealand,1997,All,Age20_24,[20-24],5.0,2.04918033,,1.83284457
OA,Oceania,NZL,New Zealand,1997,All,Age25_29,[25-29],33.0,11.2244898,,11.58301158
OA,Oceania,NZL,New Zealand,1997,All,Age30_34,[30-34],36.0,11.80327869,,12.09271078
OA,Oceania,NZL,New Zealand,1997,All,Age35_39,[35-39],68.0,20.79510703,,22.44965335
OA,Oceania,NZL,New Zealand,1997,All,Age40_44,[40-44],125.0,26.70940171,,46.22781065
OA,Oceania,NZL,New Zealand,1997,All,Age45_49,[45-49],209.0,33.17460317,,83.66693355
OA,Oceania,NZL,New Zealand,1997,All,Age50_54,[50-54],256.0,28.60335196,,125.67501227
OA,Oceania,NZL,New Zealand,1997,All,Age55_59,[55-59],362.0,30.19182652,,211.57218001
OA,Oceania,NZL,New Zealand,1997,All,Age60_64,[60-64],538.0,34.73208522,,390.137781
OA,Oceania,NZL,New Zealand,1997,All,Age65_69,[65-69],931.0,36.78387989,,696.85628743
OA,Oceania,NZL,New Zealand,1997,All,Age70_74,[70-74],1357.0,40.21932424,,1167.8141136
OA,Oceania,NZL,New Zealand,1997,All,Age75_79,[75-79],1779.0,46.06421543,,2061.4136732
OA,Oceania,NZL,New Zealand,1997,All,Age80_84,[80-84],2301.0,50.70515646,,4015.7068063
OA,Oceania,NZL,New Zealand,1997,All,Age85_over,[85+],3408.0,52.03053435,,8332.5183374
OA,Oceania,NZL,New Zealand,1997,Male,Age_all,[All],5748.0,40.20705092,266.83654122,309.98220353
OA,Oceania,NZL,New Zealand,1997,Male,Age_unknown,[Unknown],0.0,,,
OA,Oceania,NZL,New Zealand,1997,Male,Age00,[0],0.0,0.0,,0.0
OA,Oceania,NZL,New Zealand,1997,Male,Age01_04,[1-4],0.0,0.0,,0.0
OA,Oceania,NZL,New Zealand,1997,Male,Age05_09,[5-9],1.0,3.03030303,,0.6443299
OA,Oceania,NZL,New Zealand,1997,Male,Age10_14,[10-14],1.0,3.22580645,,0.71428571
OA,Oceania,NZL,New Zealand,1997,Male,Age15_19,[15-19],3.0,1.74418605,,2.16606498
OA,Oceania,NZL,New Zealand,1997,Male,Age20_24,[20-24],4.0,2.20994475,,2.92825769
OA,Oceania,NZL,New Zealand,1997,Male,Age25_29,[25-29],16.0,7.84313725,,11.55234657
OA,Oceania,NZL,New Zealand,1997,Male,Age30_34,[30-34],20.0,10.3626943,,13.8121547
OA,Oceania,NZL,New Zealand,1997,Male,Age35_39,[35-39],49.0,22.47706422,,33.04113284
OA,Oceania,NZL,New Zealand,1997,Male,Age40_44,[40-44],87.0,30.41958042,,65.2173913
OA,Oceania,NZL,New Zealand,1997,Male,Age45_49,[45-49],165.0,45.32967033,,132.0
OA,Oceania,NZL,New Zealand,1997,Male,Age50_54,[50-54],196.0,36.77298311,,191.96865818
OA,Oceania,NZL,New Zealand,1997,Male,Age55_59,[55-59],260.0,37.30272597,,305.16431925
OA,Oceania,NZL,New Zealand,1997,Male,Age60_64,[60-64],366.0,37.5,,536.6568915
OA,Oceania,NZL,New Zealand,1997,Male,Age65_69,[65-69],623.0,39.13316583,,949.69512195
OA,Oceania,NZL,New Zealand,1997,Male,Age70_74,[70-74],871.0,43.07616222,,1618.9591078
OA,Oceania,NZL,New Zealand,1997,Male,Age75_79,[75-79],1009.0,48.00190295,,2834.2696629
OA,Oceania,NZL,New Zealand,1997,Male,Age80_84,[80-84],1042.0,48.01843318,,4938.3886256
OA,Oceania,NZL,New Zealand,1997,Male,Age85_over,[85+],1035.0,46.16413916,,8553.7190083
OA,Oceania,NZL,New Zealand,1997,Female,Age_all,[All],5675.0,42.62110402,162.16465227,297.43186583
OA,Oceania,NZL,New Zealand,1997,Female,Age_unknown,[Unknown],0.0,,,
OA,Oceania,NZL,New Zealand,1997,Female,Age00,[0],3.0,1.73410405,,10.75268817
OA,Oceania,NZL,New Zealand,1997,Female,Age01_04,[1-4],1.0,2.43902439,,0.87642419
OA,Oceania,NZL,New Zealand,1997,Female,Age05_09,[5-9],1.0,5.88235294,,0.67980965
OA,Oceania,NZL,New Zealand,1997,Female,Age10_14,[10-14],2.0,6.66666667,,1.5117158
OA,Oceania,NZL,New Zealand,1997,Female,Age15_19,[15-19],3.0,4.41176471,,2.27963526
OA,Oceania,NZL,New Zealand,1997,Female,Age20_24,[20-24],1.0,1.58730159,,0.73421439
OA,Oceania,NZL,New Zealand,1997,Female,Age25_29,[25-29],17.0,18.88888889,,11.61202186
OA,Oceania,NZL,New Zealand,1997,Female,Age30_34,[30-34],16.0,14.28571429,,10.46435579
OA,Oceania,NZL,New Zealand,1997,Female,Age35_39,[35-39],19.0,17.43119266,,12.28978008
OA,Oceania,NZL,New Zealand,1997,Female,Age40_44,[40-44],38.0,20.87912088,,27.73722628
OA,Oceania,NZL,New Zealand,1997,Female,Age45_49,[45-49],44.0,16.54135338,,35.25641026
OA,Oceania,NZL,New Zealand,1997,Female,Age50_54,[50-54],60.0,16.57458564,,59.05511811
OA,Oceania,NZL,New Zealand,1997,Female,Age55_59,[55-59],102.0,20.3187251,,118.7427241
OA,Oceania,NZL,New Zealand,1997,Female,Age60_64,[60-64],172.0,30.01745201,,246.77187948
OA,Oceania,NZL,New Zealand,1997,Female,Age65_69,[65-69],308.0,32.80085197,,452.94117647
OA,Oceania,NZL,New Zealand,1997,Female,Age70_74,[70-74],486.0,35.94674556,,778.84615385
OA,Oceania,NZL,New Zealand,1997,Female,Age75_79,[75-79],770.0,43.75,,1518.7376726
OA,Oceania,NZL,New Zealand,1997,Female,Age80_84,[80-84],1259.0,53.16722973,,3477.9005525
OA,Oceania,NZL,New Zealand,1997,Female,Age85_over,[85+],2373.0,55.08356546,,8239.5833333
OA,Oceania,NZL,New Zealand,1998,All,Age_all,[All],10863.0,41.05907699,193.52213415,286.41109471
OA,Oceania,NZL,New Zealand,1998,All,Age_unknown,[Unknown],0.0,,,
OA,Oceania,NZL,New Zealand,1998,All,Age00,[0],3.0,0.97087379,,5.2173913
OA,Oceania,NZL,New Zealand,1998,All,Age01_04,[1-4],4.0,4.70588235,,1.71821306
OA,Oceania,NZL,New Zealand,1998,All,Age05_09,[5-9],1.0,1.88679245,,0.32754668
OA,Oceania,NZL,New Zealand,1998,All,Age10_14,[10-14],2.0,2.63157895,,0.72098053
OA,Oceania,NZL,New Zealand,1998,All,Age15_19,[15-19],3.0,1.45631068,,1.10741971
OA,Oceania,NZL,New Zealand,1998,All,Age20_24,[20-24],5.0,2.16450216,,1.88253012
OA,Oceania,NZL,New Zealand,1998,All,Age25_29,[25-29],14.0,5.38461538,,4.98220641
OA,Oceania,NZL,New Zealand,1998,All,Age30_34,[30-34],28.0,9.92907801,,9.56610864
OA,Oceania,NZL,New Zealand,1998,All,Age35_39,[35-39],60.0,16.66666667,,19.41747573
OA,Oceania,NZL,New Zealand,1998,All,Age40_44,[40-44],127.0,26.73684211,,45.88150289
OA,Oceania,NZL,New Zealand,1998,All,Age45_49,[45-49],155.0,26.67814114,,61.67926781
OA,Oceania,NZL,New Zealand,1998,All,Age50_54,[50-54],256.0,30.9178744,,117.75528979
OA,Oceania,NZL,New Zealand,1998,All,Age55_59,[55-59],361.0,30.46413502,,206.28571429
OA,Oceania,NZL,New Zealand,1998,All,Age60_64,[60-64],520.0,32.93223559,,370.89871612
OA,Oceania,NZL,New Zealand,1998,All,Age65_69,[65-69],831.0,35.66523605,,627.64350453
OA,Oceania,NZL,New Zealand,1998,All,Age70_74,[70-74],1192.0,37.67383059,,1013.6054422
OA,Oceania,NZL,New Zealand,1998,All,Age75_79,[75-79],1732.0,44.25140521,,1935.1955307
OA,Oceania,NZL,New Zealand,1998,All,Age80_84,[80-84],2107.0,50.56395488,,3651.6464471
OA,Oceania,NZL,New Zealand,1998,All,Age85_over,[85+],3462.0,54.33145009,,8051.1627907
OA,Oceania,NZL,New Zealand,1998,Male,Age_all,[All],5434.0,39.77746871,246.54901011,290.77482877
OA,Oceania,NZL,New Zealand,1998,Male,Age00,[0],3.0,1.57894737,,10.16949153
OA,Oceania,NZL,New Zealand,1998,Male,Age01_04,[1-4],2.0,4.0,,1.67084378
OA,Oceania,NZL,New Zealand,1998,Male,Age_unknown,[Unknown],0.0,,,
OA,Oceania,NZL,New Zealand,1998,Male,Age05_09,[5-9],0.0,0.0,,0.0
OA,Oceania,NZL,New Zealand,1998,Male,Age10_14,[10-14],1.0,2.12765957,,0.70126227
OA,Oceania,NZL,New Zealand,1998,Male,Age15_19,[15-19],1.0,0.7751938,,0.71787509
OA,Oceania,NZL,New Zealand,1998,Male,Age20_24,[20-24],2.0,1.09289617,,1.49812734
OA,Oceania,NZL,New Zealand,1998,Male,Age25_29,[25-29],8.0,4.0201005,,5.86080586
OA,Oceania,NZL,New Zealand,1998,Male,Age30_34,[30-34],17.0,9.77011494,,11.9887165
OA,Oceania,NZL,New Zealand,1998,Male,Age35_39,[35-39],41.0,17.37288136,,27.18832891
OA,Oceania,NZL,New Zealand,1998,Male,Age40_44,[40-44],94.0,34.30656934,,68.91495601
OA,Oceania,NZL,New Zealand,1998,Male,Age45_49,[45-49],105.0,30.43478261,,83.66533865
OA,Oceania,NZL,New Zealand,1998,Male,Age50_54,[50-54],192.0,40.08350731,,176.30853994
OA,Oceania,NZL,New Zealand,1998,Male,Age55_59,[55-59],266.0,37.67705382,,305.39609644
OA,Oceania,NZL,New Zealand,1998,Male,Age60_64,[60-64],370.0,38.50156087,,533.14121037
OA,Oceania,NZL,New Zealand,1998,Male,Age65_69,[65-69],577.0,40.29329609,,890.43209877
OA,Oceania,NZL,New Zealand,1998,Male,Age70_74,[70-74],742.0,38.76698015,,1349.0909091
OA,Oceania,NZL,New Zealand,1998,Male,Age75_79,[75-79],962.0,45.54924242,,2572.1925134
OA,Oceania,NZL,New Zealand,1998,Male,Age80_84,[80-84],969.0,49.23780488,,4570.754717
OA,Oceania,NZL,New Zealand,1998,Male,Age85_over,[85+],1082.0,48.54194706,,8453.125
OA,Oceania,NZL,New Zealand,1998,Female,Age00,[0],0.0,0.0,,0.0
OA,Oceania,NZL,New Zealand,1998,Female,Age01_04,[1-4],2.0,5.71428571,,1.7683466
OA,Oceania,NZL,New Zealand,1998,Female,Age_all,[All],5429.0,42.42732104,149.62581462,282.17255717
OA,Oceania,NZL,New Zealand,1998,Female,Age05_09,[5-9],1.0,5.0,,0.67340067
OA,Oceania,NZL,New Zealand,1998,Female,Age10_14,[10-14],1.0,3.44827586,,0.74183976
OA,Oceania,NZL,New Zealand,1998,Female,Age15_19,[15-19],2.0,2.5974026,,1.51975684
OA,Oceania,NZL,New Zealand,1998,Female,Age20_24,[20-24],3.0,6.25,,2.27100681
OA,Oceania,NZL,New Zealand,1998,Female,Age25_29,[25-29],6.0,9.83606557,,4.15224913
OA,Oceania,NZL,New Zealand,1998,Female,Age30_34,[30-34],11.0,10.18518519,,7.28959576
OA,Oceania,NZL,New Zealand,1998,Female,Age35_39,[35-39],19.0,15.32258065,,12.01011378
OA,Oceania,NZL,New Zealand,1998,Female,Age40_44,[40-44],33.0,16.41791045,,23.5042735
OA,Oceania,NZL,New Zealand,1998,Female,Age45_49,[45-49],50.0,21.18644068,,39.74562798
OA,Oceania,NZL,New Zealand,1998,Female,Age50_54,[50-54],64.0,18.33810888,,58.98617512
OA,Oceania,NZL,New Zealand,1998,Female,Age55_59,[55-59],95.0,19.83298539,,108.07736064
OA,Oceania,NZL,New Zealand,1998,Female,Age60_64,[60-64],150.0,24.27184466,,211.86440678
OA,Oceania,NZL,New Zealand,1998,Female,Age65_69,[65-69],254.0,28.28507795,,375.73964497
OA,Oceania,NZL,New Zealand,1998,Female,Age70_74,[70-74],450.0,36.0,,718.84984026
OA,Oceania,NZL,New Zealand,1998,Female,Age75_79,[75-79],770.0,42.73029967,,1477.9270633
OA,Oceania,NZL,New Zealand,1998,Female,Age80_84,[80-84],1138.0,51.75079582,,3117.8082192
OA,Oceania,NZL,New Zealand,1998,Female,Age85_over,[85+],2380.0,57.44629496,,7880.794702
OA,Oceania,NZL,New Zealand,1998,Female,Age_unknown,[Unknown],0.0,,,
OA,Oceania,NZL,New Zealand,1999,All,Age_unknown,[Unknown],0.0,,,
OA,Oceania,NZL,New Zealand,1999,All,Age_all,[All],11695.0,41.43636621,200.11447681,304.946416
OA,Oceania,NZL,New Zealand,1999,All,Age00,[0],3.0,0.89552239,,5.40832883
OA,Oceania,NZL,New Zealand,1999,All,Age01_04,[1-4],1.0,1.35135135,,0.43419739
OA,Oceania,NZL,New Zealand,1999,All,Age05_09,[5-9],1.0,2.5,,0.32727868
OA,Oceania,NZL,New Zealand,1999,All,Age10_14,[10-14],3.0,4.47761194,,1.04909778
OA,Oceania,NZL,New Zealand,1999,All,Age15_19,[15-19],6.0,2.94117647,,2.21043324
OA,Oceania,NZL,New Zealand,1999,All,Age20_24,[20-24],4.0,1.7699115,,1.54894672
OA,Oceania,NZL,New Zealand,1999,All,Age25_29,[25-29],16.0,6.53061224,,5.77909413
OA,Oceania,NZL,New Zealand,1999,All,Age30_34,[30-34],20.0,7.69230769,,6.81663258
OA,Oceania,NZL,New Zealand,1999,All,Age35_39,[35-39],47.0,13.50574713,,14.98151218
OA,Oceania,NZL,New Zealand,1999,All,Age40_44,[40-44],102.0,22.46696035,,35.85489314
OA,Oceania,NZL,New Zealand,1999,All,Age45_49,[45-49],159.0,25.68659128,,62.39943487
OA,Oceania,NZL,New Zealand,1999,All,Age50_54,[50-54],247.0,27.62863535,,107.60651738
OA,Oceania,NZL,New Zealand,1999,All,Age55_59,[55-59],386.0,31.22977346,,212.60189469
OA,Oceania,NZL,New Zealand,1999,All,Age60_64,[60-64],527.0,32.27189222,,361.42925725
OA,Oceania,NZL,New Zealand,1999,All,Age65_69,[65-69],820.0,36.20309051,,620.31923746
OA,Oceania,NZL,New Zealand,1999,All,Age70_74,[70-74],1309.0,39.12133891,,1099.4456577
OA,Oceania,NZL,New Zealand,1999,All,Age75_79,[75-79],1911.0,44.71221338,,2051.970364
OA,Oceania,NZL,New Zealand,1999,All,Age80_84,[80-84],2137.0,49.49050486,,3687.6617774
OA,Oceania,NZL,New Zealand,1999,All,Age85_over,[85+],3996.0,54.10235581,,8763.1578947
OA,Oceania,NZL,New Zealand,1999,Male,Age_all,[All],5786.0,40.32617786,253.54135714,306.96588678
OA,Oceania,NZL,New Zealand,1999,Male,Age_unknown,[Unknown],0.0,,,
OA,Oceania,NZL,New Zealand,1999,Male,Age00,[0],1.0,0.50761421,,3.49772648
OA,Oceania,NZL,New Zealand,1999,Male,Age01_04,[1-4],0.0,0.0,,0.0
OA,Oceania,NZL,New Zealand,1999,Male,Age05_09,[5-9],1.0,3.84615385,,0.63649672
OA,Oceania,NZL,New Zealand,1999,Male,Age10_14,[10-14],2.0,5.40540541,,1.36612022
OA,Oceania,NZL,New Zealand,1999,Male,Age15_19,[15-19],5.0,3.90625,,3.61350004
OA,Oceania,NZL,New Zealand,1999,Male,Age20_24,[20-24],2.0,1.21212121,,1.54870683
OA,Oceania,NZL,New Zealand,1999,Male,Age25_29,[25-29],8.0,4.34782609,,5.95903166
OA,Oceania,NZL,New Zealand,1999,Male,Age30_34,[30-34],14.0,8.09248555,,9.88281802
OA,Oceania,NZL,New Zealand,1999,Male,Age35_39,[35-39],34.0,15.66820276,,22.25422176
OA,Oceania,NZL,New Zealand,1999,Male,Age40_44,[40-44],79.0,30.73929961,,56.50525714
OA,Oceania,NZL,New Zealand,1999,Male,Age45_49,[45-49],121.0,33.24175824,,95.6068268
OA,Oceania,NZL,New Zealand,1999,Male,Age50_54,[50-54],183.0,34.39849624,,159.56055454
OA,Oceania,NZL,New Zealand,1999,Male,Age55_59,[55-59],275.0,36.71562083,,304.03537866
OA,Oceania,NZL,New Zealand,1999,Male,Age60_64,[60-64],356.0,36.03238866,,496.30559041
OA,Oceania,NZL,New Zealand,1999,Male,Age65_69,[65-69],543.0,40.34175334,,840.16710506
OA,Oceania,NZL,New Zealand,1999,Male,Age70_74,[70-74],856.0,42.95032614,,1524.7595297
OA,Oceania,NZL,New Zealand,1999,Male,Age75_79,[75-79],1069.0,44.70932664,,2722.179781
OA,Oceania,NZL,New Zealand,1999,Male,Age80_84,[80-84],977.0,47.33527132,,4576.1124122
OA,Oceania,NZL,New Zealand,1999,Male,Age85_over,[85+],1260.0,50.501002,,9257.898604
OA,Oceania,NZL,New Zealand,1999,Female,Age_all,[All],5909.0,42.58431825,156.18380903,302.99456466
OA,Oceania,NZL,New Zealand,1999,Female,Age_unknown,[Unknown],0.0,,,
OA,Oceania,NZL,New Zealand,1999,Female,Age00,[0],2.0,1.44927536,,7.44047619
OA,Oceania,NZL,New Zealand,1999,Female,Age01_04,[1-4],1.0,3.125,,0.89317613
OA,Oceania,NZL,New Zealand,1999,Female,Age05_09,[5-9],0.0,0.0,,0.0
OA,Oceania,NZL,New Zealand,1999,Female,Age10_14,[10-14],1.0,3.33333333,,0.71653769
OA,Oceania,NZL,New Zealand,1999,Female,Age15_19,[15-19],1.0,1.31578947,,0.75148418
OA,Oceania,NZL,New Zealand,1999,Female,Age20_24,[20-24],2.0,3.27868852,,1.54918668
OA,Oceania,NZL,New Zealand,1999,Female,Age25_29,[25-29],8.0,13.1147541,,5.60970479
OA,Oceania,NZL,New Zealand,1999,Female,Age30_34,[30-34],6.0,6.89655172,,3.95413207
OA,Oceania,NZL,New Zealand,1999,Female,Age35_39,[35-39],13.0,9.92366412,,8.07754443
OA,Oceania,NZL,New Zealand,1999,Female,Age40_44,[40-44],23.0,11.6751269,,15.89825119
OA,Oceania,NZL,New Zealand,1999,Female,Age45_49,[45-49],38.0,14.90196078,,29.62962963
OA,Oceania,NZL,New Zealand,1999,Female,Age50_54,[50-54],64.0,17.67955801,,55.72485851
OA,Oceania,NZL,New Zealand,1999,Female,Age55_59,[55-59],111.0,22.7926078,,121.83075403
OA,Oceania,NZL,New Zealand,1999,Female,Age60_64,[60-64],171.0,26.51162791,,230.83153348
OA,Oceania,NZL,New Zealand,1999,Female,Age65_69,[65-69],277.0,30.14145811,,410.00592066
