,Unnamed: 0,index,IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,FactValueNumeric,FactValueNumericLow,FactValueNumericHigh,Value
1300,1300,1300,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2018,False,Sex,Both sexes,SEX_BTSX,1.87,0.27,3.62,1.9 [0.3 - 3.6]
1301,1301,1301,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,GMB,Gambia,Year,2018,False,Sex,Male,SEX_MLE,1.91,0.3,3.82,1.9 [0.3 - 3.8]
1302,1302,1302,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,SGP,Singapore,Year,2018,False,Sex,Both sexes,SEX_BTSX,1.87,0.62,3.29,1.9 [0.6 - 3.3]
1303,1303,1303,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,RWA,Rwanda,Year,2018,False,Sex,Both sexes,SEX_BTSX,1.88,0.67,3.23,1.9 [0.7 - 3.2]
1304,1304,1304,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2018,False,Sex,Female,SEX_FMLE,1.9,0.97,2.92,1.9 [1.0 - 2.9]
1305,1305,1305,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,ALB,Albania,Year,2018,False,Sex,Female,SEX_FMLE,1.88,1.11,2.72,1.9 [1.1 - 2.7]
1306,1306,1306,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,COL,Colombia,Year,2018,False,Sex,Female,SEX_FMLE,1.91,1.1,2.77,1.9 [1.1 - 2.8]
1307,1307,1307,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,CPV,Cabo Verde,Year,2018,False,Sex,Male,SEX_MLE,10.01,6.31,14.11,10.0 [6.3 - 14.1]
1308,1308,1308,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,CMR,Cameroon,Year,2018,False,Sex,Both sexes,SEX_BTSX,10.1,6.09,13.88,10.1 [6.1 - 13.9]
1309,1309,1309,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,COG,Congo,Year,2018,False,Sex,Male,SEX_MLE,10.13,6.42,13.79,10.1 [6.4 - 13.8]
1310,1310,1310,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,AUS,Australia,Year,2018,False,Sex,Both sexes,SEX_BTSX,10.09,7.18,12.94,10.1 [7.2 - 12.9]
1311,1311,1311,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2018,False,Sex,Male,SEX_MLE,10.28,4.34,16.51,10.3 [4.3 - 16.5]
1312,1312,1312,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,NAM,Namibia,Year,2018,False,Sex,Male,SEX_MLE,10.27,6.47,14.49,10.3 [6.5 - 14.5]
1313,1313,1313,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,BEL,Belgium,Year,2018,False,Sex,Both sexes,SEX_BTSX,10.28,7.26,13.25,10.3 [7.3 - 13.2]
1314,1314,1314,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2018,False,Sex,Both sexes,SEX_BTSX,10.36,6.5,13.99,10.4 [6.5 - 14.0]
1315,1315,1315,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2018,False,Sex,Male,SEX_MLE,10.42,6.93,14.16,10.4 [6.9 - 14.2]
1316,1316,1316,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,RUS,Russian Federation,Year,2018,False,Sex,Both sexes,SEX_BTSX,10.42,6.96,13.8,10.4 [7.0 - 13.8]
1317,1317,1317,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,PRT,Portugal,Year,2018,False,Sex,Both sexes,SEX_BTSX,10.45,7.52,13.51,10.4 [7.5 - 13.5]
1318,1318,1318,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,CHE,Switzerland,Year,2018,False,Sex,Both sexes,SEX_BTSX,10.4,7.61,13.42,10.4 [7.6 - 13.4]
1319,1319,1319,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,CHL,Chile,Year,2018,False,Sex,Male,SEX_MLE,10.51,6.94,14.21,10.5 [6.9 - 14.2]
1320,1320,1320,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,NOR,Norway,Year,2018,False,Sex,Male,SEX_MLE,10.49,6.94,14.36,10.5 [6.9 - 14.4]
1321,1321,1321,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,SVK,Slovakia,Year,2018,False,Sex,Both sexes,SEX_BTSX,10.48,7.46,13.65,10.5 [7.5 - 13.6]
1322,1322,1322,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,COK,Cook Islands,Year,2018,False,Sex,Both sexes,SEX_BTSX,10.56,6.63,14.73,10.6 [6.6 - 14.7]
1323,1323,1323,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,PAN,Panama,Year,2018,False,Sex,Male,SEX_MLE,10.6,6.86,14.41,10.6 [6.9 - 14.4]
1324,1324,1324,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,HUN,Hungary,Year,2018,False,Sex,Both sexes,SEX_BTSX,10.6,7.26,14.0,10.6 [7.3 - 14.0]
1325,1325,1325,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,DOM,Dominican Republic,Year,2018,False,Sex,Male,SEX_MLE,10.7,6.59,14.83,10.7 [6.6 - 14.8]
1326,1326,1326,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2018,False,Sex,Male,SEX_MLE,10.75,6.78,14.86,10.7 [6.8 - 14.9]
1327,1327,1327,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,JPN,Japan,Year,2018,False,Sex,Male,SEX_MLE,10.74,7.14,14.53,10.7 [7.1 - 14.5]
1328,1328,1328,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,SUR,Suriname,Year,2018,False,Sex,Male,SEX_MLE,10.77,6.99,14.64,10.8 [7.0 - 14.6]
1329,1329,1329,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2018,False,Sex,Both sexes,SEX_BTSX,10.82,7.84,13.85,10.8 [7.8 - 13.8]
1330,1330,1330,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,ESP,Spain,Year,2018,False,Sex,Both sexes,SEX_BTSX,10.91,7.86,13.97,10.9 [7.9 - 14.0]
1331,1331,1331,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,BLR,Belarus,Year,2018,False,Sex,Both sexes,SEX_BTSX,10.9,7.96,13.91,10.9 [8.0 - 13.9]
1332,1332,1332,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,SVN,Slovenia,Year,2018,False,Sex,Both sexes,SEX_BTSX,10.98,7.97,13.85,11.0 [8.0 - 13.8]
1333,1333,1333,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,AND,Andorra,Year,2018,False,Sex,Both sexes,SEX_BTSX,11.05,7.92,14.11,11.1 [7.9 - 14.1]
1334,1334,1334,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,GRC,Greece,Year,2018,False,Sex,Male,SEX_MLE,11.34,7.3,15.48,11.3 [7.3 - 15.5]
1335,1335,1335,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2018,False,Sex,Male,SEX_MLE,11.26,7.36,15.34,11.3 [7.4 - 15.3]
1336,1336,1336,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,EST,Estonia,Year,2018,False,Sex,Both sexes,SEX_BTSX,11.26,7.54,15.11,11.3 [7.5 - 15.1]
1337,1337,1337,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,FRA,France,Year,2018,False,Sex,Both sexes,SEX_BTSX,11.3,8.17,14.76,11.3 [8.2 - 14.8]
1338,1338,1338,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2018,False,Sex,Both sexes,SEX_BTSX,11.36,7.86,15.24,11.4 [7.9 - 15.2]
1339,1339,1339,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,GAB,Gabon,Year,2018,False,Sex,Male,SEX_MLE,11.46,7.7,15.43,11.5 [7.7 - 15.4]
1340,1340,1340,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2018,False,Sex,Both sexes,SEX_BTSX,11.52,7.76,15.11,11.5 [7.8 - 15.1]
1341,1341,1341,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,LUX,Luxembourg,Year,2018,False,Sex,Both sexes,SEX_BTSX,11.53,8.62,14.65,11.5 [8.6 - 14.6]
1342,1342,1342,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,PER,Peru,Year,2018,False,Sex,Male,SEX_MLE,11.58,7.25,16.0,11.6 [7.2 - 16.0]
1343,1343,1343,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,POL,Poland,Year,2018,False,Sex,Both sexes,SEX_BTSX,11.63,8.31,14.94,11.6 [8.3 - 14.9]
1344,1344,1344,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,IRL,Ireland,Year,2018,False,Sex,Both sexes,SEX_BTSX,11.7,8.64,14.89,11.7 [8.6 - 14.9]
1345,1345,1345,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,LTU,Lithuania,Year,2018,False,Sex,Both sexes,SEX_BTSX,11.79,8.85,15.03,11.8 [8.8 - 15.0]
1346,1346,1346,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,BGR,Bulgaria,Year,2018,False,Sex,Both sexes,SEX_BTSX,11.92,8.98,15.12,11.9 [9.0 - 15.1]
1347,1347,1347,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,SYC,Seychelles,Year,2018,False,Sex,Both sexes,SEX_BTSX,11.99,8.16,15.7,12.0 [8.2 - 15.7]
1348,1348,1348,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,AUT,Austria,Year,2018,False,Sex,Both sexes,SEX_BTSX,11.97,8.96,15.09,12.0 [9.0 - 15.1]
1349,1349,1349,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,UGA,Uganda,Year,2018,False,Sex,Both sexes,SEX_BTSX,12.21,8.04,16.33,12.2 [8.0 - 16.3]
1350,1350,1350,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,DEU,Germany,Year,2018,False,Sex,Both sexes,SEX_BTSX,12.22,9.09,15.42,12.2 [9.1 - 15.4]
1351,1351,1351,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,BRA,Brazil,Year,2018,False,Sex,Male,SEX_MLE,12.32,8.21,16.57,12.3 [8.2 - 16.6]
1352,1352,1352,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,ISL,Iceland,Year,2018,False,Sex,Male,SEX_MLE,12.28,8.61,16.19,12.3 [8.6 - 16.2]
1353,1353,1353,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,MUS,Mauritius,Year,2018,False,Sex,Male,SEX_MLE,12.45,8.12,16.92,12.5 [8.1 - 16.9]
1354,1354,1354,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,ARG,Argentina,Year,2018,False,Sex,Male,SEX_MLE,12.56,8.63,16.61,12.6 [8.6 - 16.6]
1355,1355,1355,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,CYP,Cyprus,Year,2018,False,Sex,Male,SEX_MLE,12.7,8.46,17.27,12.7 [8.5 - 17.3]
1356,1356,1356,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2018,False,Sex,Male,SEX_MLE,12.71,8.63,16.95,12.7 [8.6 - 16.9]
1357,1357,1357,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,ITA,Italy,Year,2018,False,Sex,Male,SEX_MLE,12.72,8.63,16.97,12.7 [8.6 - 17.0]
1358,1358,1358,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,GRD,Grenada,Year,2018,False,Sex,Male,SEX_MLE,12.84,8.01,17.6,12.8 [8.0 - 17.6]
1359,1359,1359,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2018,False,Sex,Male,SEX_MLE,12.79,8.88,16.8,12.8 [8.9 - 16.8]
1360,1360,1360,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,MLT,Malta,Year,2018,False,Sex,Male,SEX_MLE,13.03,8.05,17.6,13.0 [8.1 - 17.6]
1361,1361,1361,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,SEAR,South-East Asia,Country,THA,Thailand,Year,2018,False,Sex,Male,SEX_MLE,13.01,8.67,17.54,13.0 [8.7 - 17.5]
1362,1362,1362,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,LVA,Latvia,Year,2018,False,Sex,Both sexes,SEX_BTSX,13.09,9.35,16.81,13.1 [9.3 - 16.8]
1363,1363,1363,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,CZE,Czechia,Year,2018,False,Sex,Both sexes,SEX_BTSX,13.29,10.07,16.58,13.3 [10.1 - 16.6]
1364,1364,1364,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,BEN,Benin,Year,2018,False,Sex,Male,SEX_MLE,13.52,8.29,18.63,13.5 [8.3 - 18.6]
1365,1365,1365,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,SWZ,Eswatini,Year,2018,False,Sex,Male,SEX_MLE,13.66,8.94,18.59,13.7 [8.9 - 18.6]
1366,1366,1366,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,HRV,Croatia,Year,2018,False,Sex,Male,SEX_MLE,13.79,7.96,19.69,13.8 [8.0 - 19.7]
1367,1367,1367,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2018,False,Sex,Male,SEX_MLE,13.8,8.47,19.29,13.8 [8.5 - 19.3]
1368,1368,1368,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,BWA,Botswana,Year,2018,False,Sex,Male,SEX_MLE,13.82,9.43,18.42,13.8 [9.4 - 18.4]
1369,1369,1369,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2018,False,Sex,Male,SEX_MLE,14.02,7.71,20.69,14.0 [7.7 - 20.7]
1370,1370,1370,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,GEO,Georgia,Year,2018,False,Sex,Both sexes,SEX_BTSX,14.33,9.86,18.76,14.3 [9.9 - 18.8]
1371,1371,1371,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,FIN,Finland,Year,2018,False,Sex,Male,SEX_MLE,14.38,10.08,18.7,14.4 [10.1 - 18.7]
1372,1372,1372,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,SWE,Sweden,Year,2018,False,Sex,Male,SEX_MLE,14.42,9.78,19.32,14.4 [9.8 - 19.3]
1373,1373,1373,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2018,False,Sex,Male,SEX_MLE,14.51,10.03,19.08,14.5 [10.0 - 19.1]
1374,1374,1374,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,DNK,Denmark,Year,2018,False,Sex,Male,SEX_MLE,14.64,10.18,19.18,14.6 [10.2 - 19.2]
1375,1375,1375,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,UKR,Ukraine,Year,2018,False,Sex,Male,SEX_MLE,14.57,9.3,19.91,14.6 [9.3 - 19.9]
1376,1376,1376,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,USA,United States of America,Year,2018,False,Sex,Male,SEX_MLE,15.03,10.66,19.49,15.0 [10.7 - 19.5]
1377,1377,1377,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,LCA,Saint Lucia,Year,2018,False,Sex,Male,SEX_MLE,15.15,9.69,20.34,15.1 [9.7 - 20.3]
1378,1378,1378,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,ZAF,South Africa,Year,2018,False,Sex,Male,SEX_MLE,15.2,10.29,20.11,15.2 [10.3 - 20.1]
1379,1379,1379,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2018,False,Sex,Male,SEX_MLE,15.26,8.73,21.32,15.3 [8.7 - 21.3]
1380,1380,1380,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,NZL,New Zealand,Year,2018,False,Sex,Male,SEX_MLE,15.36,10.66,20.04,15.4 [10.7 - 20.0]
